Filename,URL,Caption,Hashtags,Mentions
10.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/162268670_266179698346876_5201794741678543679_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ycHXO3WbazEQ7kNvgFbriQd&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCAFclkooBwdxLdC8NgYLyTxl1rhVFKUnZafnGuYkgS_A&oe=66601773&_nc_sid=49ed71,Clip from our upcoming “Episode Zero: Where have we been?!”. @andrewharrisoncox and @mralexburchnell discuss what they’ve been up to during the hiatus and you will get an idea of what to expect for the season. Subscribe to the show by searching “Queer Christian Family Values” wherever you listen!\n.\n.\n.\n#itsgay #thetea #hermeneutics #centurion #jesus #christian #progressive #openchristian #openchristianity #progressivechristian #progressivechristianity #lgbtchristian #lgbtqchristian #podcast #queerpodcast,"hermeneutics, itsgay, centurion, openchristian, openchristianity, podcast, progressivechristian, progressivechristianity, christian, lgbtchristian, queerpodcast, lgbtqchristian, jesus, progressive, thetea","mralexburchnell, andrewharrisoncox"
11.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/160685403_273027444391515_5837853474405323478_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=jxEtXpD6jaAQ7kNvgFKHYYr&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYBZJTBQU7oaYU7AWEvnvUqhyPK-CU3sHe3QczsPgxElPA&oe=6663F19C&_nc_sid=49ed71,"In Ep. 3, we talked about our first interactions with Psalm 23–when we learned it, how we understood it, what it meant to us as kids in church and what it means to us now. Spoiler alert: we still find this psalm to be pretty damn useful when it comes to grieving.",,
12.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/159480657_168000748370026_3538376209304373622_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=uDXiBOjfK3AQ7kNvgE9W1r4&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYD0flrK5lKK1eRCHIKvfa6TE6EjBtoQP8dVEs8gK4bbZA&oe=66640FA2&_nc_sid=49ed71,"If I said “The Death Psalm,” which Psalm would you think I was talking about? Share below 👇🏽",,
13.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/158811882_340127690756320_9159933393812539350_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=-XBy2R_gEKUQ7kNvgHV7meh&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCsD896a8r34xUil9A6gJ4PU3hLTVQvkV9Q_Qrmeyskzw&oe=665FFDC8&_nc_sid=49ed71,Hittin’ ya with that new-new stuff 🎧 \n\n#exvangelical #nondenom #christianity #churchlife #youthgroup #jesus #evangelical #openchristian #openandaffirming #sobap #religion #deconstruction #religiousdeconstruction #purityculture #lgbtq #lgbtqia #unchangedmovement #badtheologykills #podcast #religioustrauma #rts,"religioustrauma, badtheologykills, nondenom, podcast, jesus, sobap, lgbtqia, openchristian, purityculture, religiousdeconstruction, openandaffirming, rts, lgbtq, evangelical, religion, youthgroup, churchlife, unchangedmovement, exvangelical, deconstruction, christianity",
14.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/159228903_461868064960241_5281287282528731629_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=8QpoJbrjEiUQ7kNvgG1jVko&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYB-110Am04bob40iPR8QC-czEtdv9VMgoQfkmC_hb7K-w&oe=6663FCAB&_nc_sid=49ed71,"Love y’all ♥️ we aren’t going anywhere, but we also haven’t “been here” per se. Thanks for your attention!",,
15.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/149999452_237222938120328_5048792830721932654_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Np2Pz5VdhVsQ7kNvgFZScbh&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYByxMzeWvbTovkzyvq2ZKuuP5bTwC8ydAKoAULMNT5fmg&oe=6663EF2E&_nc_sid=49ed71,We are so excited to share that season two is OUT NOW! 👏\n\nVisit the link in bio to listen 🎧,,
16.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/153563161_1776896539140443_6896339093842856876_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=VJ0tHv2KZWUQ7kNvgFVNVoO&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYDMNfkah7SzVp1yG5sFL39EcrPwQIOskwGLmrEkBsdIKA&oe=665FF92C&_nc_sid=49ed71,"While recording season two, we’ve realized we memorized a lot of things before we truly understood them. Did this happen to you? Tell us below!",,
17.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/152782314_1102551720207267_4891428222516482126_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=NrSJ6zIGETgQ7kNvgHVPv_c&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYDW3Rff5P_No1PJ6bDx8EyXhB5gGv0A2Dnkh8avupZChQ&oe=6663F7F5&_nc_sid=49ed71,"Our new season starts this Friday 💜 Before dropping that episode, Christina and Amanda had a chance to talk about what they’ve enjoyed from recording—and these are their answers.",,
18.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/150675903_350556282720590_4633976596657926160_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=NXVQEN3fUlUQ7kNvgEkrrCM&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCaMzZWUUVStGDFARhof70_W7pTSJ9HVFI_fszMiNZDgQ&oe=6664104B&_nc_sid=49ed71,"✨ We have a release date ✨\n\nWe’ve been hard at work on season two 🤗 in the meantime, we want to know—what was your favorite episode from season one?!",,
19.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/132429018_757560081781795_9213175588295328316_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=70rcDR5d48wQ7kNvgEtQwCx&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYAK-A9wq9eLihf1Hh_mzQJ1sH9ZGau14Cvk2TRzHshBKA&oe=665FFC17&_nc_sid=49ed71,"Season Two Trailer Drops Friday! (Think of it as a little Christmas gift if you celebrate.)\n\nThen, expect radio silence for the month of January. Amanda will be re-reading “All That’s Good” by Hannah Anderson and deleting Instagram (just for a month!) IG content and the podcast will be back in February!",,
